candidate_id,compute_low,compute_base,compute_high,factor_registry_version,formula_version,compute_measure_class,compute_unit,branch_id,canon_id,model_role,flores_code,script_code,evidence_status,benchmark_profile_id,tokenization_measurement_set_sha256,measurement_profile_registry_file_sha256,measurement_profile_set_hash,direct_measurement_row_hash,source_reference_tokens,target_ratio_low,target_ratio_base,target_ratio_high,target_expansion_E_base,target_fragmentation_P_base,target_codepoint_length_L_base,working_token_fragmentation_F_base,fit_low,fit_base,fit_high,fot_low,fot_base,fot_high,frt_low,frt_base,frt_high,terminology_entries_low,terminology_entries_base,terminology_entries_high,weighted_document_object_units_low,weighted_document_object_units_base,weighted_document_object_units_high,audio_program_minutes_low,audio_program_minutes_base,audio_program_minutes_high,caption_cues_low,caption_cues_base,caption_cues_high,signed_program_minutes_low,signed_program_minutes_base,signed_program_minutes_high
STD-MF-jav_Latn-400K-COMPLETE-ACCESS,5570740.927154,11516706.715211,27320180.53738,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,complete_access,CANON-400K,primary_measured_feature,jav_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:jav_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,671a11f00b097ae23942571059734748dbaa678c5bb44001bb31dd814ce4ea3b,400000,1.294379697,1.354793613,1.422496977,1.728386432,0.78384879,1.037600594,1.305698571,3696172.884694,6230799.645523,11922197.46618,1142416.53942,2595517.584428,6570289.47996,732151.50304,2690389.48526,8827693.59124,400,1600,4800,1400,6660,23400,1758.834,3116.025,5405.489,35596,67740,135138,1407.067,3739.23,9729.879
STD-MF-jpn_Jpan-025K-TEXT,206991.054634,383492.669749,857627.166866,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,text,CANON-025K,primary_measured_feature,jpn_Jpan,Jpan,MEASURED_COMMON_BENCHMARK,flores:jpn_Jpan,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,6d8ee2d3f23e2d6c2531d0efecfdff32aca4002eaa0725e981869d7f9f2225a8,25000,1.554410374,1.639283349,1.737577492,2.265580163,0.723560073,0.431497507,3.799056363,141510.948601,242929.364999,439684.629886,46730.106033,67313.30475,149692.53698,18750,73250,268250,25,100,300,87.5,416.25,1462.5,,,,,,,,,
STD-MF-jpn_Jpan-025K-ACCESSIBLE-PUBLICATION,211641.054634,408930.169749,1063627.166866,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,accessible_publication,CANON-025K,primary_measured_feature,jpn_Jpan,Jpan,MEASURED_COMMON_BENCHMARK,flores:jpn_Jpan,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,6d8ee2d3f23e2d6c2531d0efecfdff32aca4002eaa0725e981869d7f9f2225a8,25000,1.554410374,1.639283349,1.737577492,2.265580163,0.723560073,0.431497507,3.799056363,144335.948601,255054.364999,506184.629886,47558.231033,73344.55475,204192.53698,19746.875,80531.25,353250,25,100,300,87.5,416.25,1462.5,,,,,,,,,
STD-MF-jpn_Jpan-025K-AUDIO,298896.856326,511889.816738,1095010.690986,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,audio,CANON-025K,primary_measured_feature,jpn_Jpan,Jpan,MEASURED_COMMON_BENCHMARK,flores:jpn_Jpan,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,6d8ee2d3f23e2d6c2531d0efecfdff32aca4002eaa0725e981869d7f9f2225a8,25000,1.554410374,1.639283349,1.737577492,2.265580163,0.723560073,0.431497507,3.799056363,220731.467301,329893.532449,552813.504486,51518.337155,84956.13824,207475.91801,26647.05187,97040.146049,334721.26849,25,100,300,87.5,416.25,1462.5,132.011,235.647,412.675,,,,,,
STD-MF-jpn_Jpan-025K-CAPTIONS,226421.184309,506438.920924,1118263.790666,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,captions,CANON-025K,primary_measured_feature,jpn_Jpan,Jpan,MEASURED_COMMON_BENCHMARK,flores:jpn_Jpan,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,6d8ee2d3f23e2d6c2531d0efecfdff32aca4002eaa0725e981869d7f9f2225a8,25000,1.554410374,1.639283349,1.737577492,2.265580163,0.723560073,0.431497507,3.799056363,151226.013439,283911.448724,526563.504486,52559.144935,108295.388475,236571.41158,22636.025935,114232.083725,355128.8746,25,100,300,87.5,416.25,1462.5,,,,2672,5123,10317,,,
STD-MF-jpn_Jpan-025K-NAMED-SIGN,284711.573334,547421.004649,1205142.665266,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,named_sign,CANON-025K,primary_measured_feature,jpn_Jpan,Jpan,MEASURED_COMMON_BENCHMARK,flores:jpn_Jpan,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,6d8ee2d3f23e2d6c2531d0efecfdff32aca4002eaa0725e981869d7f9f2225a8,25000,1.554410374,1.639283349,1.737577492,2.265580163,0.723560073,0.431497507,3.799056363,172599.156081,304402.490586,570002.941786,73932.287578,128786.430338,280010.84888,38180.129675,114232.083725,355128.8746,25,100,300,87.5,416.25,1462.5,,,,,,,105.608,282.776,742.814
STD-MF-jpn_Jpan-025K-COMPLETE-ACCESS,400697.504701,824201.902813,1909162.813186,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,complete_access,CANON-025K,primary_measured_feature,jpn_Jpan,Jpan,MEASURED_COMMON_BENCHMARK,flores:jpn_Jpan,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,6d8ee2d3f23e2d6c2531d0efecfdff32aca4002eaa0725e981869d7f9f2225a8,25000,1.554410374,1.639283349,1.737577492,2.265580163,0.723560073,0.431497507,3.799056363,264359.739619,444473.741761,836510.690986,85377.682602,193442.597553,479173.10451,50960.08248,186285.563499,593479.01769,25,100,300,87.5,416.25,1462.5,132.011,235.647,412.675,2672,5123,10317,105.608,282.776,742.814
STD-MF-jpn_Jpan-100K-TEXT,827964.218536,1533970.678996,3430508.667465,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,text,CANON-100K,primary_measured_feature,jpn_Jpan,Jpan,MEASURED_COMMON_BENCHMARK,flores:jpn_Jpan,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,6d8ee2d3f23e2d6c2531d0efecfdff32aca4002eaa0725e981869d7f9f2225a8,100000,1.554410374,1.639283349,1.737577492,2.265580163,0.723560073,0.431497507,3.799056363,566043.794404,971717.459995,1758738.519545,186920.424132,269253.219001,598770.14792,75000,293000,1073000,100,400,1200,350,1665,5850,,,,,,,,,
STD-MF-jpn_Jpan-100K-ACCESSIBLE-PUBLICATION,846564.218536,1635720.678996,4254508.667465,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,accessible_publication,CANON-100K,primary_measured_feature,jpn_Jpan,Jpan,MEASURED_COMMON_BENCHMARK,flores:jpn_Jpan,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,6d8ee2d3f23e2d6c2531d0efecfdff32aca4002eaa0725e981869d7f9f2225a8,100000,1.554410374,1.639283349,1.737577492,2.265580163,0.723560073,0.431497507,3.799056363,577343.794404,1020217.459995,2024738.519545,190232.924132,293378.219001,816770.14792,78987.5,322125,1413000,100,400,1200,350,1665,5850,,,,,,,,,
STD-MF-jpn_Jpan-100K-AUDIO,1195587.425304,2047559.266951,4380042.763945,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,audio,CANON-100K,primary_measured_feature,jpn_Jpan,Jpan,MEASURED_COMMON_BENCHMARK,flores:jpn_Jpan,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,6d8ee2d3f23e2d6c2531d0efecfdff32aca4002eaa0725e981869d7f9f2225a8,100000,1.554410374,1.639283349,1.737577492,2.265580163,0.723560073,0.431497507,3.799056363,882925.869204,1319574.129795,2211254.017945,206073.34862,339824.552961,829903.67204,106588.20748,388160.584195,1338885.07396,100,400,1200,350,1665,5850,528.042,942.588,1650.699,,,,,,
STD-MF-jpn_Jpan-100K-CAPTIONS,905684.737236,2025755.683696,4473055.162665,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,captions,CANON-100K,primary_measured_feature,jpn_Jpan,Jpan,MEASURED_COMMON_BENCHMARK,flores:jpn_Jpan,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,6d8ee2d3f23e2d6c2531d0efecfdff32aca4002eaa0725e981869d7f9f2225a8,100000,1.554410374,1.639283349,1.737577492,2.265580163,0.723560073,0.431497507,3.799056363,604904.053754,1135645.794895,2106254.017945,210236.579742,433181.553901,946285.64632,90544.10374,456928.3349,1420515.4984,100,400,1200,350,1665,5850,,,,10687,20492,41268,,,
STD-MF-jpn_Jpan-100K-NAMED-SIGN,1138846.293336,2189684.018596,4820570.661065,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,named_sign,CANON-100K,primary_measured_feature,jpn_Jpan,Jpan,MEASURED_COMMON_BENCHMARK,flores:jpn_Jpan,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,6d8ee2d3f23e2d6c2531d0efecfdff32aca4002eaa0725e981869d7f9f2225a8,100000,1.554410374,1.639283349,1.737577492,2.265580163,0.723560073,0.431497507,3.799056363,690396.624324,1217609.962345,2280011.767145,295729.150312,515145.721351,1120043.39552,152720.5187,456928.3349,1420515.4984,100,400,1200,350,1665,5850,,,,,,,422.434,1131.106,2971.258
STD-MF-jpn_Jpan-100K-COMPLETE-ACCESS,1602790.018804,3296807.611251,7636651.252745,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,complete_access,CANON-100K,primary_measured_feature,jpn_Jpan,Jpan,MEASURED_COMMON_BENCHMARK,flores:jpn_Jpan,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,6d8ee2d3f23e2d6c2531d0efecfdff32aca4002eaa0725e981869d7f9f2225a8,100000,1.554410374,1.639283349,1.737577492,2.265580163,0.723560073,0.431497507,3.799056363,1057438.958474,1777894.967045,3346042.763945,341510.73041,773770.390211,1916692.41804,203840.32992,745142.253995,2373916.07076,100,400,1200,350,1665,5850,528.042,942.588,1650.699,10687,20492,41268,422.434,1131.106,2971.258
STD-MF-jpn_Jpan-400K-TEXT,3311856.874146,6135882.715983,13722034.66986,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,text,CANON-400K,primary_measured_feature,jpn_Jpan,Jpan,MEASURED_COMMON_BENCHMARK,flores:jpn_Jpan,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,6d8ee2d3f23e2d6c2531d0efecfdff32aca4002eaa0725e981869d7f9f2225a8,400000,1.554410374,1.639283349,1.737577492,2.265580163,0.723560073,0.431497507,3.799056363,2264175.177618,3886869.839979,7034954.07818,747681.696528,1077012.876004,2395080.59168,300000,1172000,4292000,400,1600,4800,1400,6660,23400,,,,,,,,,
STD-MF-jpn_Jpan-400K-ACCESSIBLE-PUBLICATION,3386256.874146,6542882.715983,17018034.66986,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,accessible_publication,CANON-400K,primary_measured_feature,jpn_Jpan,Jpan,MEASURED_COMMON_BENCHMARK,flores:jpn_Jpan,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,6d8ee2d3f23e2d6c2531d0efecfdff32aca4002eaa0725e981869d7f9f2225a8,400000,1.554410374,1.639283349,1.737577492,2.265580163,0.723560073,0.431497507,3.799056363,2309375.177618,4080869.839979,8098954.07818,760931.696528,1173512.876004,3267080.59168,315950,1288500,5652000,400,1600,4800,1400,6660,23400,,,,,,,,,
STD-MF-jpn_Jpan-400K-AUDIO,4782349.701218,8190237.067803,17520171.05578,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,audio,CANON-400K,primary_measured_feature,jpn_Jpan,Jpan,MEASURED_COMMON_BENCHMARK,flores:jpn_Jpan,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,6d8ee2d3f23e2d6c2531d0efecfdff32aca4002eaa0725e981869d7f9f2225a8,400000,1.554410374,1.639283349,1.737577492,2.265580163,0.723560073,0.431497507,3.799056363,3531703.476818,5278296.519179,8845016.07178,824293.39448,1359298.211844,3319614.68816,426352.82992,1552642.33678,5355540.29584,400,1600,4800,1400,6660,23400,2112.169,3770.352,6602.794,,,,,,
STD-MF-jpn_Jpan-400K-CAPTIONS,3622738.948946,8103022.734783,17892220.65066,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,captions,CANON-400K,primary_measured_feature,jpn_Jpan,Jpan,MEASURED_COMMON_BENCHMARK,flores:jpn_Jpan,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,6d8ee2d3f23e2d6c2531d0efecfdff32aca4002eaa0725e981869d7f9f2225a8,400000,1.554410374,1.639283349,1.737577492,2.265580163,0.723560073,0.431497507,3.799056363,2419616.215018,4542583.179579,8425016.07178,840946.318968,1732726.215604,3785142.58528,362176.41496,1827713.3396,5682061.9936,400,1600,4800,1400,6660,23400,,,,42747,81965,165070,,,
STD-MF-jpn_Jpan-400K-NAMED-SIGN,4555385.173346,8758736.074383,19282282.64426,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,named_sign,CANON-400K,primary_measured_feature,jpn_Jpan,Jpan,MEASURED_COMMON_BENCHMARK,flores:jpn_Jpan,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,6d8ee2d3f23e2d6c2531d0efecfdff32aca4002eaa0725e981869d7f9f2225a8,400000,1.554410374,1.639283349,1.737577492,2.265580163,0.723560073,0.431497507,3.799056363,2761586.497298,4870439.849379,9120047.06858,1182916.601248,2060582.885404,4480173.58208,610882.0748,1827713.3396,5682061.9936,400,1600,4800,1400,6660,23400,,,,,,,1689.736,4524.422,11885.03
STD-MF-jpn_Jpan-400K-COMPLETE-ACCESS,6411160.075218,13187230.445003,30546605.01098,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,complete_access,CANON-400K,primary_measured_feature,jpn_Jpan,Jpan,MEASURED_COMMON_BENCHMARK,flores:jpn_Jpan,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,6d8ee2d3f23e2d6c2531d0efecfdff32aca4002eaa0725e981869d7f9f2225a8,400000,1.554410374,1.639283349,1.737577492,2.265580163,0.723560073,0.431497507,3.799056363,4229755.833898,7111579.868179,13384171.05578,1366042.92164,3095081.560844,7666769.67216,815361.31968,2980569.01598,9495664.28304,400,1600,4800,1400,6660,23400,2112.169,3770.352,6602.794,42747,81965,165070,1689.736,4524.422,11885.03
STD-MF-kab_Latn-025K-TEXT,245245.401406,439707.31553,948737.107706,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,text,CANON-025K,primary_measured_feature,kab_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:kab_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,1d759724f1efb9244fe19b9f33f1aac4342ba86e2a8e5c09ebdb61e8bdcd59fd,25000,2.023788862,2.114671474,2.24374383,2.463799573,0.858296875,0.989459406,2.137198818,165918.629977,281435.803124,497893.758756,60576.771429,85021.512406,182593.34895,18750,73250,268250,25,100,300,87.5,416.25,1462.5,,,,,,,,,
STD-MF-kab_Latn-025K-ACCESSIBLE-PUBLICATION,249895.401406,465144.81553,1154737.107706,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,accessible_publication,CANON-025K,primary_measured_feature,kab_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:kab_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,1d759724f1efb9244fe19b9f33f1aac4342ba86e2a8e5c09ebdb61e8bdcd59fd,25000,2.023788862,2.114671474,2.24374383,2.463799573,0.858296875,0.989459406,2.137198818,168743.629977,293560.803124,564393.758756,61404.896429,91052.762406,237093.34895,19746.875,80531.25,353250,25,100,300,87.5,416.25,1462.5,,,,,,,,,
STD-MF-kab_Latn-025K-AUDIO,364375.155402,603164.336738,1241798.929006,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,audio,CANON-025K,primary_measured_feature,kab_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:kab_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,1d759724f1efb9244fe19b9f33f1aac4342ba86e2a8e5c09ebdb61e8bdcd59fd,25000,2.023788862,2.114671474,2.24374383,2.463799573,0.858296875,0.989459406,2.137198818,268608.073077,392169.376824,636330.950256,66773.138015,107418.227146,254296.304275,28993.94431,103576.732768,351171.674475,25,100,300,87.5,416.25,1462.5,171.873,303.984,532.889,,,,,,
STD-MF-kab_Latn-025K-CAPTIONS,270542.762181,598307.67608,1285298.682206,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,captions,CANON-025K,primary_measured_feature,kab_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:kab_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,1d759724f1efb9244fe19b9f33f1aac4342ba86e2a8e5c09ebdb61e8bdcd59fd,25000,2.023788862,2.114671474,2.24374383,2.463799573,0.858296875,0.989459406,2.137198818,178567.310365,334302.589974,610080.950256,68165.979662,137888.299257,294780.54045,23809.472155,126116.78685,380437.1915,25,100,300,87.5,416.25,1462.5,,,,3479,6609,13323,,,
STD-MF-kab_Latn-025K-NAMED-SIGN,346434.844506,651174.46293,1397485.873706,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,named_sign,CANON-025K,primary_measured_feature,kab_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:kab_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,1d759724f1efb9244fe19b9f33f1aac4342ba86e2a8e5c09ebdb61e8bdcd59fd,25000,2.023788862,2.114671474,2.24374383,2.463799573,0.858296875,0.989459406,2.137198818,206394.407217,360735.983399,666174.546006,95993.076514,164321.692681,350874.1362,44047.360775,126116.78685,380437.1915,25,100,300,87.5,416.25,1462.5,,,,,,,137.499,364.781,959.2
STD-MF-kab_Latn-025K-COMPLETE-ACCESS,495511.959277,998669.344688,2233109.269506,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,complete_access,CANON-025K,primary_measured_feature,kab_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:kab_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,1d759724f1efb9244fe19b9f33f1aac4342ba86e2a8e5c09ebdb61e8bdcd59fd,25000,2.023788862,2.114671474,2.24374383,2.463799573,0.858296875,0.989459406,2.137198818,324557.530705,536461.343949,983298.929006,110606.776332,245616.444271,589264.283025,60347.65224,216591.556468,660546.057475,25,100,300,87.5,416.25,1462.5,171.873,303.984,532.889,3479,6609,13323,137.499,364.781,959.2
