edition_target_id,edition_key,edition_role,edition_derivation_class,label,language_tag,script,mode,territory_community,country_iso3,population_low,population_base,population_high,population_point_for_model,population_basis_class,order_lane,population_rank_eligible,primary_order_eligible,primary_order_class,primary_order_exclusion_reason,population_source_id,population_source_url,population_definition,population_reference_year,population_confidence,population_atom_id,population_evidence_count,authorization_id,authorization_ids,authorization_status,authorization_tier,evidence_identity_id,source_lane,source_record_id,evidence_role,target_row_sha256,evidence_row_sha256,source_evidence_row_sha256,source_registry_row_hashes,local_work_exclusion,synthetic_or_model_prior,bounds_source_complete,bounds_were_imputed,population_bound_type,source_population_low_persons,source_population_base_persons,source_population_high_persons,normalized_population_low_persons,normalized_population_high_persons,schooling_language_gap,learning_completion_gap,open_resource_scarcity,academic_lingua_franca_nonoverlap,delivery_gap,accessibility_gap,need_index,need_index_low,need_index_high,intrinsic_need_low,intrinsic_need_model,intrinsic_need_high,standard_compute_p50_fecu,compute_evidence_class,need_evidence_basis,vitality_marginalization_status,dialect_risk_status,production_feasibility_status,model_conditioning_status,registry_row_hash,l_m_need_p05,l_m_need_median,l_m_need_mean,l_m_need_p95,l_m_efficiency_p05,l_m_efficiency_median,l_m_efficiency_mean,l_m_efficiency_p95,draw_count,l_id_possible_rank_best,l_id_possible_rank_worst,l_id_top10_status,l_id_top100_status,l_m_need_rank,l_m_need_top10_probability,l_m_need_top100_probability,l_m_efficiency_rank
edition-target:lang:zne-Latn-SS,lang:zne-Latn-SS,canonical_language_edition,exact,Zande,zne-Latn-SS,Latn,written_or_multimodal,South Sudan,SSD,0.000000,,820000000.000000,410000000.000000,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,false,false,LANGUAGE_OR_EXACT_INTERVENTION,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,MODEL_PRIOR_COUNTRY_CEILING,,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,1c462365a60aec6176db01107fd8e7ca3c34f0bf665e9a01f1958a4194212945,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,
edition-target:lang:zu-Latn-ZA,lang:zu-Latn-ZA,canonical_language_edition,exact,isiZulu,zu-Latn-ZA,Latn,written_or_multimodal,South Africa,ZAF,14613202.000000,14613202.000000,14613202.000000,14613202.000000,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,true,true,LANGUAGE_OR_EXACT_INTERVENTION,,ZA_STATSSA_CENSUS_2022;ZA_STATSSA_METADATA_2022;ZA_UNDATA_LANGUAGE_2022;ZA_DBE_PIRLS_2021;ZA_DBE_MTBBE_2025;WB_WDI_COMPLETION_2026;WB_WDI_INTERNET_2026;WB_WDI_ELECTRICITY_2026;UNICEF_LP_OFFLINE;WMF_WIKI_STATS_20260901;WMF_TERMS,"https://census.statssa.gov.za/assets/documents/2022/P03014_Census_2022_Statistical_Release.pdf;https://census.statssa.gov.za/assets/documents/2022/Census2022tenpercentmetadata.pdf;https://data.un.org/Data.aspx?c=2,3,6,8,10,12,14,15,16&d=POP&f=tableCode:27%3BcountryCode:710&s=refYear:desc;https://www.education.gov.za/Portals/0/Documents/Reports/2023/PIRLS%202021_Highlights%20Reports.pdf;https://www.education.gov.za/Programmes/MTbBE.aspx;https://data.worldbank.org/indicator/SE.PRM.CMPT.ZS;https://data.worldbank.org/indicator/IT.NET.USER.ZS;https://data.worldbank.org/indicator/EG.ELC.ACCS.ZS;https://www.unicef.org/learningpassport/offline-learning;https://commons.wikimedia.org/wiki/Data:Wikipedia_statistics/data.tab?action=raw;https://foundation.wikimedia.org/wiki/Policy:Terms_of_Use","Persons age 1+ for whom isiZulu was the language most often spoken in the household, South Africa Census 2022.",2022,A_REGIONAL_EXACT_TYPED_PERSON,zu-Latn-ZA,1,auth:regional:AFRICA_EMPIRICAL_NEED_INPUTS:zu-Latn-ZA,auth:regional:AFRICA_EMPIRICAL_NEED_INPUTS:zu-Latn-ZA,ADMIT,A_REGIONAL_EXACT_TYPED_PERSON,regional:AFRICA_EMPIRICAL_NEED_INPUTS:zu-Latn-ZA,AFRICA_EMPIRICAL_NEED_INPUTS,zu-Latn-ZA,REGIONAL_EMPIRICAL_STRATUM,29a963b95726ddfb067bf7c50e3fdc587715637ada4265efe9b8ca20ed455f2e,b5c24a5823b67c8decde296815d775930a612b217679df802304166832da7074,2b24562750ced6c88b5ed6193efa3ae3b45321a30041c2f34ec9e9ffb6030467,dcffeb591b4a2fbd3bccfad6be6334de63aa7f70ace0e1f254a751220ca06f81;a48f87197221f088c039caeb060d092ee1d6add77f8139c11431151aaf0ea48e;be34c749697b04fda2d94bc70fd58bb9088f1c7128272d38fc9fe5148875606a;cfe4005db4ddbd69227b2f67162332dededd01b56dcc716b73f9b6bf45902763;afe50ef6f97ad8f5b66f224efe4ad1e68b1c8cafc3f546e9a5db9c6b9e3d672f;9c33353549fc27a2ca2324fce4a756d339919d730256dd89c7f5b4e7448cf9f0;a4cece4af9a4faeed12675aea814c27c361ae700e854fbb0b716f58b6b5542d6;ce9ed3e99ff8beae8c3ba2cd7069cd3b48397588bf3c0dc755bc3c53b0a943ef;f08a8440b3bcbcc5182faa1cd33b606ff6fe4f68195e2e63badddb3f2b1fd8a4;1116171463655f3000daa67696b5fdad231077d53124aeec2023087d759613f3;1f5f1cfe3b410860ae46e0ad9ba9d5494397fa456f69b516caeeffcde0c4392e,true,false,true,false,POINT,,14613202,,14613202,14613202,0.60000000,0.27719072,0.50000000,0.40000000,0.15721201,0.50000000,0.41144783,0.09144783,0.73144783,1336345.550524,6012570.190524,10688794.830524,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""ECOLOGICAL_COUNTRY_CONTEXT_PROXY: mean of country internet/electricity indicators; not language/device cross-tab"", ""learning_completion_gap"": ""ECOLOGICAL_COUNTRY_CONTEXT_PROXY: mean of available country indicators; not target-stage cross-tab"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""explicit schooling-language transition context; no language-specific rate""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,29a963b95726ddfb067bf7c50e3fdc587715637ada4265efe9b8ca20ed455f2e,4464825.135171,6036704.165217,6040882.395257,7580404.223699,4.464825135171,6.036704165217,6.040882395257,7.580404223699,256,2,64,POSSIBLE,DEFINITE,37,0.000000,1.000000,34
edition-target:lang:zun-US,lang:zun-US,canonical_language_edition,exact,Zuni,zun-US,Latn,written_or_multimodal,United States / Zuni communities and urban/reclamation learners,USA,8109.000000,8109.000000,8109.000000,8109.000000,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,true,true,LANGUAGE_OR_EXACT_INTERVENTION,,SRC_AMAR_US_ACS_2017_2021,https://www.census.gov/library/stories/2025/06/native-american-language-use.html,People age 5+ reporting Zuni at home in the 2017–2021 ACS.,2017-2021,A_DIRECT_TYPED_PERSON,auth:canonical:canonical:pop:0ba8b556e1bc941de0d5d9f6,1,auth:canonical:canonical:pop:0ba8b556e1bc941de0d5d9f6,auth:canonical:canonical:pop:0ba8b556e1bc941de0d5d9f6,ADMIT,A_DIRECT_TYPED_PERSON,canonical:pop:0ba8b556e1bc941de0d5d9f6,legacy_canonical_population,pop:0ba8b556e1bc941de0d5d9f6,language_population_or_context,4f7300edd89f2bda5660b69f073c04be2a1c1886f448fb38daaa8d8c0f23a6f8,735a796a2acc178fe43eec847270300f5164294769b2cfe24e0ba964fdcf9a88,b8de38feb8061532a09be3613ee78c35b839d8cea2dab9c5468bd6d7532301ec,581629BCBC088D010C7DEDCFA35BA44C4BEC54C56AC1DD4DCB3E219418069DDB,true,false,true,false,POINT,,8109,,8109,8109,0.40000000,0.04761159,0.50000000,0.40000000,0.02653099,0.50000000,0.30323666,0.00000000,0.62323666,0.000000,2458.946048,5053.826048,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""ECOLOGICAL_COUNTRY_CONTEXT_PROXY: mean of country internet/electricity indicators; not language/device cross-tab"", ""learning_completion_gap"": ""ECOLOGICAL_COUNTRY_CONTEXT_PROXY: mean of available country indicators; not target-stage cross-tab"", ""open_resource_scarcity"": ""unresolved OER route; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,4f7300edd89f2bda5660b69f073c04be2a1c1886f448fb38daaa8d8c0f23a6f8,1834.272639,2592.254892,2596.768223,3396.993796,0.001834272639,0.002592254892,0.002596768223,0.003396993796,256,108,204,OUTSIDE,OUTSIDE,166,0.000000,0.000000,166
edition-target:macro:AMAR_MEX_MAZATEC_LOCALITY_REQUIRED,macro:AMAR_MEX_MAZATEC_LOCALITY_REQUIRED,canonical_macro_context,unresolved_macro,Mazatec — exact local tonal variety unresolved,macro:AMAR_MEX_MAZATEC_LOCALITY_REQUIRED,Latn,written_or_multimodal,Mexico / exact INALI locality must be resolved,,0.000000,,4398230.000000,2199115.000000,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,false,false,UNRESOLVED_OR_MACRO_CONTEXT,authority exactness=unresolved_macro,MODEL_PRIOR_COUNTRY_CEILING,,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,territory:MEX,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,830d9a9407cd002db84196fcf14bd0b5c5dd9ee86dbad82651735e415e8c08b3,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,
edition-target:macro:AMAR_MEX_MIXTEC_LOCALITY_REQUIRED,macro:AMAR_MEX_MIXTEC_LOCALITY_REQUIRED,canonical_macro_context,unresolved_macro,Mixtec — exact local variety unresolved,macro:AMAR_MEX_MIXTEC_LOCALITY_REQUIRED,Latn,written_or_multimodal,Mexico / exact INALI locality must be resolved,,0.000000,,4398230.000000,2199115.000000,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,false,false,UNRESOLVED_OR_MACRO_CONTEXT,authority exactness=unresolved_macro,MODEL_PRIOR_COUNTRY_CEILING,,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,territory:MEX,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,1a2d57c553e4654f5a3ecee84752d356b10fd211ef3b3f61bb2b3e203a02be7a,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,
edition-target:macro:AMAR_MEX_NAHUATL_LOCALITY_REQUIRED,macro:AMAR_MEX_NAHUATL_LOCALITY_REQUIRED,canonical_macro_context,unresolved_macro,Nahuatl — exact INALI variety,macro:AMAR_MEX_NAHUATL_LOCALITY_REQUIRED,Latn,written_or_multimodal,Mexico / exact INALI locality must be resolved,,0.000000,,4398230.000000,2199115.000000,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,false,false,UNRESOLVED_OR_MACRO_CONTEXT,authority exactness=unresolved_macro,MODEL_PRIOR_COUNTRY_CEILING,,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,territory:MEX,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,b2b6d0aeb04a8d680717d248b6e5a952555850553c1128c621db3a4adb1985ae,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,
edition-target:macro:AMAR_MEX_OTOMI_LOCALITY_REQUIRED,macro:AMAR_MEX_OTOMI_LOCALITY_REQUIRED,canonical_macro_context,unresolved_macro,Otomí — exact local variety unresolved,macro:AMAR_MEX_OTOMI_LOCALITY_REQUIRED,Latn,written_or_multimodal,Mexico / exact INALI locality must be resolved,,0.000000,,4398230.000000,2199115.000000,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,false,false,UNRESOLVED_OR_MACRO_CONTEXT,authority exactness=unresolved_macro,MODEL_PRIOR_COUNTRY_CEILING,,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,territory:MEX,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,db148b657979a477f9597565e062669a2ba6a07bcf74d7989ee280f5929a310b,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,
edition-target:macro:AMAR_MEX_TOTONAC_LOCALITY_REQUIRED,macro:AMAR_MEX_TOTONAC_LOCALITY_REQUIRED,canonical_macro_context,unresolved_macro,Totonac — exact local variety unresolved,macro:AMAR_MEX_TOTONAC_LOCALITY_REQUIRED,Latn,written_or_multimodal,Mexico / exact INALI locality must be resolved,,0.000000,,4398230.000000,2199115.000000,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,false,false,UNRESOLVED_OR_MACRO_CONTEXT,authority exactness=unresolved_macro,MODEL_PRIOR_COUNTRY_CEILING,,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,territory:MEX,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,a95c2728092790f7fc6e3056e115dde1bc67f2f8173a3505250d93101cc09095,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,
edition-target:macro:AMAR_MEX_ZAPOTEC_LOCALITY_REQUIRED,macro:AMAR_MEX_ZAPOTEC_LOCALITY_REQUIRED,canonical_macro_context,unresolved_macro,Zapotec — exact local variety unresolved,macro:AMAR_MEX_ZAPOTEC_LOCALITY_REQUIRED,Latn,written_or_multimodal,Mexico / exact INALI locality must be resolved,,0.000000,,4398230.000000,2199115.000000,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,false,false,UNRESOLVED_OR_MACRO_CONTEXT,authority exactness=unresolved_macro,MODEL_PRIOR_COUNTRY_CEILING,,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,territory:MEX,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,43d5b97bc8c0a74fd2530b2169f44e82e954cd5072065bacff3ce1533d63fe8b,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,
edition-target:macro:IDN_NON_INDONESIAN_SPEAKER_ACCESS,macro:IDN_NON_INDONESIAN_SPEAKER_ACCESS,canonical_macro_context,unresolved_macro,Regional and other non-Indonesian languages (aggregate),macro:IDN_NON_INDONESIAN_SPEAKER_ACCESS,Zyyy,written_or_multimodal,Indonesia—age-5+ people reporting inability to speak Indonesian,,0.000000,,17857577.250000,8928788.625000,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,false,false,UNRESOLVED_OR_MACRO_CONTEXT,authority exactness=unresolved_macro,MODEL_PRIOR_COUNTRY_CEILING,,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,territory:IDN,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,,,,1250000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,b904a32597933752e06d58f50725999fc24780f52a5b51f0ee682e244e3b16f1,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,
edition-target:macro:IDN_REGIONAL_FIRST_COMPANION,macro:IDN_REGIONAL_FIRST_COMPANION,canonical_macro_context,unresolved_macro,Regional languages of Indonesia (aggregate,macro:IDN_REGIONAL_FIRST_COMPANION,Latn,written_or_multimodal,Indonesia—regional-language-first communities,,0.000000,,17857577.250000,8928788.625000,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,false,false,UNRESOLVED_OR_MACRO_CONTEXT,authority exactness=unresolved_macro,MODEL_PRIOR_COUNTRY_CEILING,,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,territory:IDN,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,3daacfe40b6fac35b36c11fdac94beb4a861a65c76923b0051305655cb5b722b,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,
edition-target:macro:IDN_SIGN_LANGUAGE_ACCESS,macro:IDN_SIGN_LANGUAGE_ACCESS,canonical_macro_context,unresolved_macro,Sign languages in Indonesia (aggregate census category),macro:IDN_SIGN_LANGUAGE_ACCESS,Zyyy,signed,Indonesia—sign-language-first people and deaf/hard-of-hearing learners,,0.000000,,17857577.250000,8928788.625000,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,false,false,UNRESOLVED_OR_MACRO_CONTEXT,authority exactness=unresolved_macro,MODEL_PRIOR_COUNTRY_CEILING,,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,territory:IDN,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.80000000,0.45400000,0.13400000,0.77400000,,,,1562500.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior; signed mode elevated for delivery-model planning"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,e96f7006394ab3accf7e9422fde917970b7a74c3ddc0a440e7f2b8606d152aec,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,
edition-target:macro:SEA_PH_BISAYA_MACRO_SCREEN,macro:SEA_PH_BISAYA_MACRO_SCREEN,canonical_macro_context,unresolved_macro,Bisaya,macro:SEA_PH_BISAYA_MACRO_SCREEN,Latn,written_or_multimodal,Philippines / people classified under Bisaya/Binisaya ethnicity,,0.000000,,6488164.555556,3244082.277778,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,false,false,UNRESOLVED_OR_MACRO_CONTEXT,authority exactness=unresolved_macro,MODEL_PRIOR_COUNTRY_CEILING,,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,territory:PHL,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,ed16ddd731b526cafd61ff30b1f7d0824852da5dd53317759be7c719ad822eef,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,
